Material;Storage Location;User Name;Time of Entry;Material Document;Posting Date;Quantity;Unit of Entry;Amt.in loc.cur.;Material Description;Entry Date;Supplier
W000107338;SK20;JOB-BATCH;13:10:49;5005360399;27.05.2023;240;PC;9 577,48;PCBA Ford C482 RHD;27.05.2023;273777
178952;SK20;SMAJEKI;13:10:50;5005062640;29.03.2023;5 600;PC;5 206,80;Adapter GEN2B 9x3;29.03.2023;59062
M0000404;SK20;JOB-BATCH;13:10:50;5005439004;16.06.2023;56 000;PC;5 887,84;End clip_FB1_L_luran 180599;16.06.2023;5919
W000078360;SK20;STAROWICZJ;13:10:50;5005497813;30.06.2023;2 310;PC;9 608,64;BMW G31-G21 RWS Decoupling Disc;30.06.2023;5919
W000041151;SK20;JOB-BATCH;13:10:54;5005432680;15.06.2023;2 100;PC;81 728,83;Gear cover VM4R ACW;15.06.2023;9408
W000050623;SK20;JOB-BATCH;13:10:54;5005432680;15.06.2023;300;PC;11 982,45;Gear cover VM4R CW;15.06.2023;9408
W479595;SK20;JOB-BATCH;13:10:54;5005432680;15.06.2023;150;PC;6 196,44;Cover assy BR463 LHD 2019 soft;15.06.2023;9408
W479597;SK20;JOB-BATCH;13:10:54;5005432680;15.06.2023;330;PC;13 632,18;Cover assy BR463 RHD 2019 soft;15.06.2023;9408
W000037394;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;2 400;PC;6 738,55;Brushcard FLEX 2L+1C(0.47)+1PTH;14.03.2023;11343
W000037397;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;6 400;PC;17 078,08;Brushcard FLEX 2L+3C(0.10);14.03.2023;11343
W000038990;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;2 400;PC;7 405,73;Brushcard FLEX 2L+1CV(0.47)+PTH;14.03.2023;11343
W000040372;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;1 120;PC;6 458,93;Brushcard VM4c2p 3L+2C(1.0)+ PTH;14.03.2023;11343
W000051919;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;1 400;PC;10 122,48;Brushcard VM4c2p 2L+1C(0.47)+CV(1.0)+PTH;14.03.2023;11343
W000068615;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;4 536;PC;15 770,81;Brushcard VM4-R 2p 2L;14.03.2023;11343
W000079423;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;1 600;PC;3 731,73;Brushcard FLEX 2L+1C(0.47)+1PTH;14.03.2023;11343
W000079619;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;1 600;PC;4 088,78;Brushcard FLEX 2L+1CV(1.0);14.03.2023;11343
W000095163;SK20;JOB-BATCH;13:10:55;5004984993;14.03.2023;1 840;PC;14 134,51;Brushcard VMx4p 3L+2CV(1,5);14.03.2023;11343
W000018460;SK20;JOB-BATCH;13:10:56;5005439005;16.06.2023;30 000;PC;8 802,60;Connector FB1 Gen2V plastic;16.06.2023;5919
105392;SK20;KUDZIAJ;13:10:57;5005401178;06.06.2023;400;PC;8 341,51;Shaft assy;06.06.2023;8141
W000030722;SK20;JOB-BATCH;13:11:00;5005757533;20.09.2023;360;KG;32 682,24;Grease;20.09.2023;54841
56671697;SK20;JOB-BATCH;13:11:04;5004991119;15.03.2023;400;PC;6 197,12;Attachment;15.03.2023;106495
56671707;SK20;JOB-BATCH;13:11:04;5004991119;15.03.2023;200;PC;2 186,01;Attachment;15.03.2023;106495
80014147;SK20;JOB-BATCH;13:11:04;5004991119;15.03.2023;40 960;PC;2 917,17;End clip_FB1_R_ABS-PC 180598;15.03.2023;106495
W000008099;SK20;JOB-BATCH;13:11:04;5004991119;15.03.2023;5 760;PC;2 334,87;Connector FB2 Gen2 plastic;15.03.2023;106495
W000052038;SK20;JOB-BATCH;13:11:04;5004991119;15.03.2023;11 520;PC;3 238,16;Blade clip FB Gen2V3 LHD;15.03.2023;106495
W000061860;SK20;JOB-BATCH;13:11:04;5004991119;15.03.2023;7 680;PC;2 865,87;Blade clip FB Gen2V3 RHD;15.03.2023;106495
W000091996;SK20;JOB-BATCH;13:11:04;5005439007;16.06.2023;500;PC;1 388,38;Cap - Rain BR463;16.06.2023;5919
W000106052;SK20;JOB-BATCH;13:11:06;5005553772;13.07.2023;560;PC;2 412,23;Pivot_Shaft_fi14x72,7_M10_r-s;13.07.2023;8036
54300387;SK20;JOB-BATCH;13:11:08;5005824711;13.10.2023;15 300;PC;2 837,39;Spacer - eyelet;13.10.2023;12613
54300397;SK20;JOB-BATCH;13:11:08;5005824711;13.10.2023;8 500;PC;1 572,33;Spacer - eyelet;13.10.2023;12613
W728925;SK20;JOB-BATCH;13:11:11;5005553773;13.07.2023;990;PC;2 851,69;Shaft fi12 L136,3mm;13.07.2023;8036
M0000630;SK20;JOB-BATCH;13:11:17;5005824715;13.10.2023;5 222;KG;60 619,59;wire 12x4 C32D-C38D tZnAl 5;13.10.2023;31795
56104837;SK20;JOB-BATCH;13:11:23;5005816520;11.10.2023;330;PC;606,45;Rod;11.10.2023;10182
W000005290;SK20;JOB-BATCH;13:11:23;5005816520;11.10.2023;1 200;PC;3 025,48;rod_9x4_hook_483_X62_LHD PS;11.10.2023;10182
W000005294;SK20;JOB-BATCH;13:11:23;5005816520;11.10.2023;770;PC;2 115,81;rod_9x4_hook_418_X62_LHD DS;11.10.2023;10182
W000088521;SK20;JOB-BATCH;13:11:23;5005816520;11.10.2023;150;PC;445,18;rod hybrid_9x3_Gen2B_138_with_adapter_BR;11.10.2023;10182
W000091540;SK20;JOB-BATCH;13:11:23;5005816520;11.10.2023;440;PC;972,25;Rod_9x4_Gen2D_360_C Sedan_LHD DS.;11.10.2023;10182
W000091541;SK20;JOB-BATCH;13:11:23;5005816520;11.10.2023;1 170;PC;3 501,18;Rod_9x4_Gen2D_570_C Sedan_LHD PS;11.10.2023;10182
M0000598;SK20;JOB-BATCH;13:11:24;5005824716;13.10.2023;13 835;KG;154 696,05;wire 9x4 C32D-C38D tZnAl 5 k;13.10.2023;31795
922295;SK20;JOB-BATCH;13:11:28;5005741595;14.09.2023;225 000;PC;5 289,75;Circlip;14.09.2023;48280
54409877;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;1 360;PC;4 238,75;Pivot shaft_fi14x104,9_M10_p-f;13.07.2023;8036
54410067;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;300;PC;787,21;Pivot shaft_fi14x98,4_M10_rivet.;13.07.2023;8036
W000005480;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;75;PC;234,01;Pivot shaft_fi12x144,25_M10_p-f;13.07.2023;8036
W000005486;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;160;PC;484,38;Pivot shaft_fi12x139,25_M10_p-f;13.07.2023;8036
W000026360;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;3 200;PC;12 254,91;FLEX shaft W-T L-107 Q7, Q8, C-BEV;13.07.2023;8036
W000031634;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;1 760;PC;3 896,68;Pivot shaft_fi12x106,3_M10_rivet.;13.07.2023;8036
W000060959;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;800;PC;2 011,71;Pivot shaft fi12x102,2 M10 r-s;13.07.2023;8036
W000060967;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;4 320;PC;11 519,88;Pivot shaft fi12x125 M10 r-s;13.07.2023;8036
W000075899;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;3 900;PC;8 890,99;Pivot_shaft_fi12x119.2_M10_r-s;13.07.2023;8036
W000075906;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;3 240;PC;6 675,66;Pivot_shaft_fi12x104.1_M10_r-s;13.07.2023;8036
W000080429;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;960;PC;2 204,52;Pivot shaft_fi12x97,5_M10_r-s;13.07.2023;8036
W000083537;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;1 600;PC;3 330,25;Shaft fi12x98 M10 r-s;13.07.2023;8036
W146857;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;2 100;PC;9 710,30;Flex shaft W-T L-138,5 L663;13.07.2023;8036
W216949;SK20;JOB-BATCH;13:11:31;5005553774;13.07.2023;900;PC;3 975,27;Pivot_Shaft_fi8x37,25_M6_r-s;13.07.2023;8036
4263267;SK20;JOB-BATCH;13:11:36;5005824719;13.10.2023;1 156,900;KG;50 627,99;Armature wire 0,63 mm;13.10.2023;12509
921997;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;4 000;PC;1 492,56;Grommet - Mounting;05.01.2023;42288
921998;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;1 200;PC;390,24;Grommet BR247;05.01.2023;42288
54841577;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;12 000;PC;3 045,12;Grommet;05.01.2023;42288
54844527;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;14 000;PC;3 644,76;Grommet;05.01.2023;42288
54845107;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;1 800;PC;523,60;Grommet;05.01.2023;42288
54845127;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;6 000;PC;1 246,20;Rain CAP;05.01.2023;42288
54860887;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;15 000;PC;4 017,90;O-ring;05.01.2023;42288
54861187;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;80 000;PC;13 130,40;Grommet;05.01.2023;42288
54861767;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;14 400;PC;5 684,54;Grommet;05.01.2023;42288
W000016588;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;16 100;PC;8 770,31;D3P2 motor grommet;05.01.2023;42288
W000018182;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;6 000;PC;1 832,76;Grommet;05.01.2023;42288
W000019764;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;55 200;PC;6 068,69;Seal Gasket;05.01.2023;42288
W000021699;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;6 000;PC;1 648,08;Cap;05.01.2023;42288
W000048121;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;15 200;PC;10 068,48;Motor grommet;05.01.2023;42288
W000064728;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;25 500;PC;7 909,08;Seal - Ring for ball stud;05.01.2023;42288
W000078102;SK20;ZYLAK;13:11:52;5004687089;05.01.2023;4 000;PC;1 009,40;BMW G31-G21 RWS Rubber Bumper;05.01.2023;42288
W000090152;SK20;JOB-BATCH;13:11:52;5005378702;01.06.2023;420;PC;7 216,94;Wiper blade flat RHD DS. UN;01.06.2023;4879
W000087654;SK20;JOB-BATCH;13:11:59;5004771386;26.01.2023;1 884;PC;49 419,20;PCBA BR177 RHD;26.01.2023;230339
W000090151;SK20;JOB-BATCH;13:12:00;5005378703;01.06.2023;630;PC;10 367,94;Wiper blade flat LHD DS. UN;01.06.2023;4879
W000048758;SK20;JOB-BATCH;13:12:16;5005816521;11.10.2023;4 550;PC;8 972,46;Tube straight fi20x1 L506 (X52 LHD);11.10.2023;183586
W000060111;SK20;JOB-BATCH;13:12:16;5005816521;11.10.2023;3 270;PC;7 703,66;Tube straight fi20x1 L618 (X62 LHD);11.10.2023;183586
W000060977;SK20;JOB-BATCH;13:12:16;5005816521;11.10.2023;6 980;PC;12 607,35;Tube straight fi20x1 L462 (PSA K0);11.10.2023;183586
W000065943;SK20;JOB-BATCH;13:12:16;5005816521;11.10.2023;3 150;PC;4 705,56;Tube straight fi20x1 L332 (S2000 LHD);11.10.2023;183586
W000096311;SK20;JOB-BATCH;13:12:16;5005816521;11.10.2023;2 630;PC;4 350,07;Tube straight fi20x1 L418 (BR247);11.10.2023;183586
53105327;SK20;JOB-BATCH;13:12:36;5005410891;09.06.2023;21 600;PC;18 374,26;GEAR SEGMENT;09.06.2023;22377
4263267;SK20;SLUSARCZYKD;13:12:41;5005101447;05.04.2023;1 169,750;KG;55 165,64;Armature wire 0,63 mm;05.04.2023;12509
W000076179;SK20;JOB-BATCH;13:12:47;5004687091;05.01.2023;3 840;PC;12 395,37;armhead lever Daimler BR247 LHD/RHD PS;05.01.2023;11532
W000076171;SK20;JOB-BATCH;13:12:49;5004687092;05.01.2023;6 000;PC;15 814,56;armhead lever Daimler BR247 LHD/RHD PS;05.01.2023;11532
W000051794;SK20;JOB-BATCH;13:12:52;5004687093;05.01.2023;6 370;PC;19 131,66;armhead lever Daimler BR205/253 LHD/RHD;05.01.2023;11532
926097;SK20;JOB-BATCH;13:12:54;5005406823;07.06.2023;51 000;PC;8 389,50;self-tapping screw M6x16,6 H10;07.06.2023;6817
W000062289;SK20;JOB-BATCH;13:12:56;5004687095;05.01.2023;3 720;PC;9 716,23;armhead lever Daimler BR213 LHD/RHD PS;05.01.2023;11532
921714;SK20;JOB-BATCH;13:12:57;5005406827;07.06.2023;95 000;PC;5 581,25;Pin armhead fi 3 L-15.0;07.06.2023;6817
W000051794;SK20;JOB-BATCH;13:13:00;5004687096;05.01.2023;3 360;PC;10 091,42;armhead lever Daimler BR205/253 LHD/RHD;05.01.2023;11532
916031;SK20;JOB-BATCH;13:13:01;5005406828;07.06.2023;448 000;PC;20 558,72;self-tapping screw M4x11 T20 VM4;07.06.2023;6817
W000083539;SK20;KUDZIAJ;13:13:02;5005504471;03.07.2023;260;PC;1 420,55;Pivot housing alu LHD PS VW536/PO536;03.07.2023;47400
W000062291;SK20;JOB-BATCH;13:13:04;5004687097;05.01.2023;3 360;PC;11 488,31;armhead lever Daimler BR213 LHD/RHD PS;05.01.2023;11532
926354;SK20;JOB-BATCH;13:13:07;5005406829;07.06.2023;100 000;PC;14 335,00;Pin;07.06.2023;6817
W000076179;SK20;JOB-BATCH;13:13:08;5004687098;05.01.2023;3 840;PC;12 395,37;armhead lever Daimler BR247 LHD/RHD PS;05.01.2023;11532
58310077;SK20;JOB-BATCH;13:13:09;5005406830;07.06.2023;150 000;PC;2 679,00;Pin fi_2,0 L_6,5 black (BTM);07.06.2023;6817
W000082983;SK20;JOB-BATCH;13:13:13;5005712109;05.09.2023;6 000;PC;5 469,12;Spline FB1 430 R3500 14N;05.09.2023;4879
W676734;SK20;JOB-BATCH;13:13:17;5005712117;05.09.2023;2 000;PC;5 307,70;CR extr. Rubber;05.09.2023;4879
W000041926;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;520;PC;2 457,85;Pivot housing alu Renault R4S LHD PS;03.07.2023;47400
W000041982;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;1 040;PC;4 962,65;Pivot housing alu Renault R4S LHD DS;03.07.2023;47400
W000048172;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;260;PC;1 586,52;Pivot housing alu Renault R4S RHD PS;03.07.2023;47400
W000048177;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;130;PC;778,30;Pivot housing alu Renault R4S RHD DS;03.07.2023;47400
W000048532;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;65;PC;413,18;Pivot housing alu Renault S2S RHD PS;03.07.2023;47400
W000048543;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;65;PC;408,06;Pivot housing alu Renault S2S RHD DS;03.07.2023;47400
W000077707;SK20;KUDZIAJ;13:13:18;5005504482;03.07.2023;65;PC;1 005,09;Pivot housing RHD PS;03.07.2023;47400
917017;SK20;JOB-BATCH;13:13:20;5005315758;17.05.2023;12 000;PC;5 857,44;Seal;17.05.2023;5518
W000005488;SK20;JOB-BATCH;13:13:21;5005712118;05.09.2023;200;PC;16 663,95;Motor SW4TA RHD;05.09.2023;4879
W000059908;SK20;KRUCZEKK;13:13:26;5005217969;28.04.2023;6 804;PC;20 089,16;Motor housing 206573;28.04.2023;31325
W000005453;SK20;JOB-BATCH;13:13:33;5005712119;05.09.2023;200;PC;16 663,95;Motor SW4TA LHD;05.09.2023;4879
4271267;SK20;JOB-BATCH;13:13:34;5005692724;30.08.2023;2 295,450;KG;99 028,70;Armature wire 0,71 mm;30.08.2023;58961
W000030722;SK20;JOB-BATCH;13:13:35;5005206627;26.04.2023;360;KG;32 682,24;Grease;26.04.2023;54841
W000027257;SK20;JOB-BATCH;13:13:36;5005692729;30.08.2023;2 195;KG;96 036,30;Armature wire 0,40 mm FLEX;30.08.2023;58961
W000003213;SK20;JOB-BATCH;13:13:39;5004835516;10.02.2023;330;PC;439,53;Connector FB2 Gen2 zamack;10.02.2023;38763
M0000598;SK20;JOB-BATCH;13:13:40;5004699147;09.01.2023;2 092;KG;25 849,80;wire 9x4 C32D-C38D tZnAl 5 k;09.01.2023;31795
26916;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;12 480;PC;921,40;Liner;28.04.2023;105411
179685;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;8 000;PC;2 406,77;Connector;28.04.2023;105411
W000004162;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;33 600;PC;14 520,85;Blade clip FB Gen2D v2;28.04.2023;105411
W000010328;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;6 000;PC;2 066,34;Connector FB1 Gen2 plastic;28.04.2023;105411
W000031279;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;2 200;PC;374,40;End clip_FB2_L_LHD_closed;28.04.2023;105411
W000031280;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;2 200;PC;435,78;End clip_FB2_R_RHD_closed;28.04.2023;105411
W000031689;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;1 200;PC;1 254,50;Cap;28.04.2023;105411
W000049593;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;2 700;PC;4 996,73;Cap armhead VS20 LHD PS ext;28.04.2023;105411
W000062271;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;2 736;PC;2 635,41;Cap;28.04.2023;105411
W000062275;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;304;PC;480,73;Cap;28.04.2023;105411
W000075902;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;4 320;PC;11 771,01;Pivot Housing plast BR177_KU10501 LHD PS;28.04.2023;105411
W000081369;SK20;KRUCZEKK;13:13:43;5005217970;28.04.2023;25 500;PC;8 333,20;Guidance;28.04.2023;105411
56400667;SK20;ZYLAK;13:13:45;5004687102;05.01.2023;4 500;PC;1 016,69;ATB Step rivet fi 6.0/4.5 L-16.1;05.01.2023;12516
W000022812;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;72 000;PC;6 621,84;Sleeve X-ring type;10.03.2023;12626
W000031338;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;5 000;PC;746,60;Cap;10.03.2023;12626
W000035115;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;25 000;PC;2 974,75;Cap;10.03.2023;12626
W000041873;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;22 080;PC;35 575,08;Gear wheel FLEX CAM A t_1-4 v_I a_173;10.03.2023;12626
W000041874;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;4 160;PC;6 702,55;Gear wheel FLEX CAM A t_1-4 v_I a_168,5;10.03.2023;12626
W000062538;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;2 880;PC;4 055,73;Gear wheel FLEX CAM A t_- v_I a_168,5;10.03.2023;12626
W000069753;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;6 080;PC;10 814,68;Gear wheel FLEX CAM A t_1-4 v_I a_168,5;10.03.2023;12626
W460361;SK20;JOB-BATCH;13:13:45;5004967173;10.03.2023;1 280;PC;1 833,25;Gear wheel FLEX CAM A t_- v_I a_165;10.03.2023;12626
180549;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;30 000;PC;1 384,54;End clip_FB Rear;04.05.2023;48607
184491;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;10 000;PC;200,70;Liner PIN MBT big;04.05.2023;48607
184492;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;40 000;PC;564,00;Liner PIN MBT small;04.05.2023;48607
80014557;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;12 096;PC;6 369,02;Blade clip FB Gen2D v1;04.05.2023;48607
1893369999;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;8 000;PC;654,24;Blade clip T2;04.05.2023;48607
1911779999;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;4 500;PC;1 002,24;Blade clip T1;04.05.2023;48607
151755A1;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;2 500;PC;5 068,41;STD Hose assy VS30 LHD DS.;04.05.2023;48607
151756A1;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;3 000;PC;6 538,56;STD Hose assy VS30 LHD PS.;04.05.2023;48607
W000089975;SK20;JOB-BATCH;13:13:47;5004699148;09.01.2023;3 000;PC;932,16;Braided sleeve L460 DS.;09.01.2023;296622
W152695;SK20;JARGUZB;13:13:47;5005241538;04.05.2023;3 795;PC;2 866,74;Water Cap pivot Nissan P13A;04.05.2023;48607
54300387;SK20;JOB-BATCH;13:13:49;5004835517;10.02.2023;17 000;PC;3 152,65;Spacer - eyelet;10.02.2023;12613
54300397;SK20;JOB-BATCH;13:13:49;5004835517;10.02.2023;8 500;PC;1 572,33;Spacer - eyelet;10.02.2023;12613
W000085223;SK20;JOB-BATCH;13:13:51;5004699149;09.01.2023;2 530;PC;12 359,15;armhead alu VW Polo 270 LHD PS;09.01.2023;51984
W672675;SK20;JOB-BATCH;13:13:57;5005467011;23.06.2023;1 260;PC;49 981,68;Cover Assy Panamera LHD CW HW 3.0;23.06.2023;273777
58841987;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;72 144;PC;5 983,62;Liner BTM big;17.05.2023;106495
58841997;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;320 256;PC;23 654,11;Liner BTM small;17.05.2023;106495
58842267;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;11 200;PC;2 484,38;Blade clip M2;17.05.2023;106495
80001987;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;1 800;PC;1 362,44;Rubber 351 GC5 XM107;17.05.2023;106495
80020517;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;2 400;PC;2 911,29;Rubber 600 2BM1 XM854;17.05.2023;106495
W000056048;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;30 080;PC;9 214,41;Connector FB1 Gen2V plastic;17.05.2023;106495
W000059255;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;540;PC;632,63;Spline FB2 646 R4000 13,6N;17.05.2023;106495
W000085223B;SK20;JOB-BATCH;13:13:58;5004699150;09.01.2023;2 530;PC;12 774,02;armhead alu SEAT LHD PS;09.01.2023;51984
W000095530;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;4 200;PC;8 874,52;Rubber FB1 650 K106 L1-5,8 Visio GN9;17.05.2023;106495
W143441;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;69 120;PC;17 619,38;End Clip for elongated rubber (Heel LHD,;17.05.2023;106495
WA51699;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;600;PC;687,70;Rubber FB2 430 2AE3 5,45 VISIO GRAPH GN9;17.05.2023;106495
WA51708;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;400;PC;636,10;Rubber FB2 650 2AE3 5,45 VISIO GRAPH GN9;17.05.2023;106495
WA91649;SK20;JOB-BATCH;13:13:58;5005315759;17.05.2023;1 485;PC;12 593,20;L460 Rear blade;17.05.2023;106495
W000083544;SK20;KRUCZEKK;13:14:03;5005217971;28.04.2023;3 200;PC;7 354,24;Shaft fi12x115,8 M10 r-s;28.04.2023;8036
26915;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;30 000;PC;1 583,40;Liner;04.05.2023;48607
180549;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;20 000;PC;923,00;End clip_FB Rear;04.05.2023;48607
184492;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;40 000;PC;564,00;Liner PIN MBT small;04.05.2023;48607
80014557;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;12 096;PC;6 369,39;Blade clip FB Gen2D v1;04.05.2023;48607
151755A1;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;3 000;PC;6 082,05;STD Hose assy VS30 LHD DS.;04.05.2023;48607
151756A1;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;6 000;PC;13 077,18;STD Hose assy VS30 LHD PS.;04.05.2023;48607
W000090823;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;50 000;PC;5 095,03;Raincap 4 Poles;04.05.2023;48607
W152695;SK20;JARGUZB;13:14:09;5005241539;04.05.2023;495;PC;373,92;Water Cap pivot Nissan P13A;04.05.2023;48607
W000024036;SK20;SLUSARCZYKD;13:14:12;5005101450;05.04.2023;72 000;PC;4 895,28;Plug;05.04.2023;3428
926278;SK20;ZYLAK;13:14:17;5004687103;05.01.2023;16 100;PC;8 619,62;Self tapping screw VW C5;05.01.2023;12516
54115707;SK20;ZYLAK;13:14:17;5004687103;05.01.2023;2 000;PC;3 204,22;Spacer;05.01.2023;12516
80010897;SK20;ZYLAK;13:14:17;5004687103;05.01.2023;120 000;PC;22 086,00;Step rivet fi 5.0/4.0 L-23.9;05.01.2023;12516
80012637;SK20;ZYLAK;13:14:17;5004687103;05.01.2023;63 000;PC;2 584,89;Pin;05.01.2023;12516
W000060117;SK20;ZYLAK;13:14:17;5004687103;05.01.2023;39 000;PC;10 649,73;Step rivet fi 6.0/4.5 L-26.5;05.01.2023;12516
W000076097;SK20;JOB-BATCH;13:14:19;5004956061;08.03.2023;3 060;PC;6 029,52;Shaft - Pivot BR247 DS;08.03.2023;13636
53841237;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;25 000;PC;1 567,00;Sleeve  O-Ring Type;30.06.2023;173783
54115137;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;560;PC;4 449,29;Crank;30.06.2023;173783
54115197;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;120;PC;1 626,17;Crank;30.06.2023;173783
54841997;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;2 500;PC;1 300,17;Hose guide;30.06.2023;173783
54842567;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;702;PC;961,31;Cap;30.06.2023;173783
54843707;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;44 000;PC;6 739,41;Rain cap pivot shaft fi-12;30.06.2023;173783
54844087;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;864;PC;1 902,74;Cap;30.06.2023;173783
W000022389;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;66 000;PC;3 635,28;Lamina insulation x=11,2 White;30.06.2023;173783
W000027872;SK20;STAROWICZJ;13:14:22;5005497818;30.06.2023;60 000;PC;3 361,20;Lamina insulation x=9,5 Black;30.06.2023;173783
W000041873;SK20;JOB-BATCH;13:14:27;5004967174;10.03.2023;15 680;PC;25 263,46;Gear wheel FLEX CAM A t_1-4 v_I a_173;10.03.2023;12626
W173036;SK20;JOB-BATCH;13:14:27;5004856605;15.02.2023;1 218;PC;18 655,12;Blade UFB 580 Gen2V RHD;15.02.2023;4879
179144;SK20;JARGUZB;13:14:35;5005241540;04.05.2023;2 000;PC;258,50;Cap;04.05.2023;48607
1911779999;SK20;JARGUZB;13:14:35;5005241540;04.05.2023;4 500;PC;1 002,24;Blade clip T1;04.05.2023;48607
151755A1;SK20;JARGUZB;13:14:35;5005241540;04.05.2023;2 500;PC;5 068,38;STD Hose assy VS30 LHD DS.;04.05.2023;48607
